date,store_id,product_id,product_name,inventory_level,units_sold,price,seasonality
2023-06-05,S001,P0013,Toothpaste,52,151,32.54,Monsoon
2023-06-05,S001,P0016,Spices,286,69,65.31,Monsoon
2023-06-05,S001,P0007,Tea,66,191,26.95,Monsoon
2023-06-05,S001,P0014,Matches,235,188,72.74,Monsoon
2023-06-05,S001,P0004,Sugar,231,82,27.06,Monsoon
2023-06-05,S001,P0017,Noodles,79,174,29.56,Monsoon
2023-06-05,S001,P0015,Candles,485,112,69.53,Monsoon
2023-06-05,S001,P0010,Milk Powder,223,170,84.34,Monsoon
2023-06-05,S001,P0002,Salt,190,87,35.87,Monsoon
2023-06-05,S001,P0003,Rice,229,137,34.95,Monsoon
2023-06-05,S001,P0018,Honey,447,39,49.3,Monsoon
2023-06-05,S001,P0008,Coffee,210,131,27.68,Monsoon
2023-06-05,S001,P0020,Pickle,349,105,69.14,Monsoon
2023-06-05,S001,P0012,Soap,164,218,82.29,Monsoon
2023-06-05,S001,P0005,Wheat Flour,90,150,36.78,Monsoon
2023-06-05,S001,P0011,Detergent,196,133,89.34,Monsoon
2023-06-06,S001,P0018,Honey,79,34,74.58,Monsoon
2023-06-06,S001,P0013,Toothpaste,147,146,81.94,Monsoon
2023-06-06,S001,P0010,Milk Powder,61,174,78.52,Monsoon
2023-06-06,S001,P0001,Oil,250,173,53.26,Monsoon
2023-06-06,S001,P0003,Rice,471,137,18.03,Monsoon
2023-06-06,S001,P0019,Jam,479,174,11.54,Monsoon
2023-06-06,S001,P0012,Soap,358,215,38.96,Monsoon
2023-06-06,S001,P0014,Matches,181,191,42.1,Monsoon
2023-06-06,S001,P0004,Sugar,464,81,78.72,Monsoon
2023-06-06,S001,P0005,Wheat Flour,51,148,87.78,Monsoon
2023-06-06,S001,P0011,Detergent,198,140,12.55,Monsoon
2023-06-06,S001,P0009,Biscuits,375,210,49.19,Monsoon
2023-06-06,S001,P0007,Tea,180,187,88.97,Monsoon
2023-06-06,S001,P0017,Noodles,258,174,72.26,Monsoon
2023-06-06,S001,P0002,Salt,351,84,64.77,Monsoon
2023-06-06,S001,P0008,Coffee,292,132,29.12,Monsoon
2023-06-06,S001,P0020,Pickle,205,111,51.74,Monsoon
2023-06-06,S001,P0015,Candles,91,110,98.99,Monsoon
2023-06-06,S001,P0016,Spices,490,65,92.36,Monsoon
2023-06-06,S001,P0006,Pulses,169,67,85.31,Monsoon
2023-06-07,S001,P0017,Noodles,390,173,77.2,Monsoon
2023-06-07,S001,P0018,Honey,182,37,62.17,Monsoon
2023-06-07,S001,P0003,Rice,51,134,42.41,Monsoon
2023-06-07,S001,P0009,Biscuits,204,211,17.59,Monsoon
2023-06-07,S001,P0016,Spices,286,66,56.26,Monsoon
2023-06-07,S001,P0011,Detergent,212,140,14.35,Monsoon
2023-06-07,S001,P0008,Coffee,494,133,35.14,Monsoon
2023-06-07,S001,P0001,Oil,390,177,86.3,Monsoon
2023-06-07,S001,P0015,Candles,287,113,75.32,Monsoon
2023-06-07,S001,P0005,Wheat Flour,281,146,45.43,Monsoon
2023-06-07,S001,P0020,Pickle,66,115,56.91,Monsoon
2023-06-07,S001,P0019,Jam,140,177,42.22,Monsoon
2023-06-07,S001,P0006,Pulses,336,68,48.12,Monsoon
2023-06-07,S001,P0004,Sugar,243,81,77.25,Monsoon
2023-06-07,S001,P0010,Milk Powder,384,168,60.36,Monsoon
2023-06-07,S001,P0012,Soap,442,215,38.0,Monsoon
2023-06-07,S001,P0014,Matches,173,189,12.31,Monsoon
2023-06-07,S001,P0007,Tea,52,185,12.66,Monsoon
2023-06-07,S001,P0013,Toothpaste,105,142,51.22,Monsoon
2023-06-07,S001,P0002,Salt,283,84,42.98,Monsoon
2023-06-08,S001,P0006,Pulses,286,60,47.87,Monsoon
2023-06-08,S001,P0003,Rice,251,133,92.78,Monsoon
2023-06-08,S001,P0002,Salt,76,81,74.86,Monsoon
2023-06-08,S001,P0020,Pickle,165,118,95.36,Monsoon
2023-06-08,S001,P0007,Tea,93,185,58.32,Monsoon
2023-06-08,S001,P0017,Noodles,118,169,27.04,Monsoon
2023-06-08,S001,P0016,Spices,59,70,61.52,Monsoon
2023-06-08,S001,P0010,Milk Powder,223,169,57.5,Monsoon
2023-06-08,S001,P0018,Honey,146,36,76.35,Monsoon
2023-06-08,S001,P0008,Coffee,338,131,98.58,Monsoon
2023-06-08,S001,P0015,Candles,137,117,15.19,Monsoon
2023-06-08,S001,P0001,Oil,348,176,24.33,Monsoon
2023-06-08,S001,P0005,Wheat Flour,286,149,20.44,Monsoon
2023-06-08,S001,P0004,Sugar,60,81,88.27,Monsoon
2023-06-08,S001,P0012,Soap,327,209,97.33,Monsoon
2023-06-08,S001,P0019,Jam,430,179,29.21,Monsoon
2023-06-08,S001,P0009,Biscuits,361,218,25.54,Monsoon
2023-06-08,S001,P0014,Matches,165,187,40.85,Monsoon
2023-06-08,S001,P0013,Toothpaste,406,144,57.16,Monsoon
2023-06-08,S001,P0011,Detergent,190,142,40.27,Monsoon
2023-06-09,S001,P0013,Toothpaste,491,144,40.95,Monsoon
2023-06-09,S001,P0010,Milk Powder,495,172,12.55,Monsoon
2023-06-09,S001,P0006,Pulses,153,57,14.6,Monsoon
2023-06-09,S001,P0003,Rice,314,134,99.24,Monsoon
2023-06-09,S001,P0017,Noodles,189,170,96.55,Monsoon
2023-06-09,S001,P0020,Pickle,383,117,81.79,Monsoon
2023-06-09,S001,P0014,Matches,60,181,40.14,Monsoon
2023-06-09,S001,P0016,Spices,399,71,41.72,Monsoon
2023-06-09,S001,P0002,Salt,191,79,25.3,Monsoon
2023-06-09,S001,P0001,Oil,448,180,84.49,Monsoon
2023-06-09,S001,P0019,Jam,110,172,83.69,Monsoon
2023-06-09,S001,P0009,Biscuits,362,215,91.31,Monsoon
2023-06-09,S001,P0008,Coffee,414,124,63.96,Monsoon
2023-06-09,S001,P0005,Wheat Flour,294,146,60.45,Monsoon
2023-06-09,S001,P0007,Tea,337,182,32.82,Monsoon
2023-06-09,S001,P0004,Sugar,214,82,57.83,Monsoon
2023-06-09,S001,P0015,Candles,294,113,93.43,Monsoon
2023-06-09,S001,P0012,Soap,79,205,33.6,Monsoon
2023-06-09,S001,P0011,Detergent,283,145,95.19,Monsoon
2023-06-09,S001,P0018,Honey,167,35,20.69,Monsoon
2023-06-10,S001,P0020,Pickle,156,113,64.05,Monsoon
2023-06-10,S001,P0010,Milk Powder,77,170,92.09,Monsoon
2023-06-10,S001,P0011,Detergent,88,140,81.38,Monsoon
2023-06-10,S001,P0002,Salt,200,81,33.2,Monsoon
2023-06-10,S001,P0018,Honey,322,33,19.58,Monsoon
2023-06-10,S001,P0007,Tea,359,183,23.23,Monsoon
2023-06-10,S001,P0001,Oil,227,178,14.71,Monsoon
2023-06-10,S001,P0012,Soap,156,204,13.81,Monsoon
2023-06-10,S001,P0004,Sugar,441,85,51.02,Monsoon
2023-06-10,S001,P0016,Spices,439,74,17.66,Monsoon
2023-06-10,S001,P0003,Rice,438,132,13.94,Monsoon
2023-06-10,S001,P0009,Biscuits,424,214,24.94,Monsoon
2023-06-10,S001,P0006,Pulses,464,61,98.22,Monsoon
2023-06-10,S001,P0019,Jam,67,173,15.36,Monsoon
2023-06-10,S001,P0015,Candles,402,114,31.9,Monsoon
2023-06-10,S001,P0017,Noodles,421,174,29.14,Monsoon
2023-06-10,S001,P0013,Toothpaste,290,148,16.62,Monsoon
2023-06-10,S001,P0014,Matches,84,178,53.49,Monsoon
2023-06-10,S001,P0008,Coffee,248,126,22.03,Monsoon
2023-06-10,S001,P0005,Wheat Flour,73,145,71.1,Monsoon
2023-06-11,S001,P0006,Pulses,257,61,62.76,Monsoon
2023-06-11,S001,P0001,Oil,290,183,78.34,Monsoon
2023-06-11,S001,P0007,Tea,397,184,69.58,Monsoon
2023-06-11,S001,P0017,Noodles,164,175,19.36,Monsoon
2023-06-11,S001,P0018,Honey,112,35,69.51,Monsoon
2023-06-11,S001,P0016,Spices,97,75,81.57,Monsoon
2023-06-11,S001,P0011,Detergent,391,134,98.94,Monsoon
2023-06-11,S001,P0005,Wheat Flour,406,139,88.52,Monsoon
2023-06-11,S001,P0010,Milk Powder,95,169,27.69,Monsoon
2023-06-11,S001,P0003,Rice,217,129,28.1,Monsoon
2023-06-11,S001,P0009,Biscuits,98,210,42.44,Monsoon
2023-06-11,S001,P0004,Sugar,432,81,39.67,Monsoon
2023-06-11,S001,P0002,Salt,485,81,56.83,Monsoon
2023-06-11,S001,P0013,Toothpaste,156,145,85.58,Monsoon
2023-06-11,S001,P0014,Matches,431,180,61.75,Monsoon
2023-06-11,S001,P0012,Soap,70,203,15.66,Monsoon
2023-06-11,S001,P0015,Candles,403,116,70.25,Monsoon
2023-06-11,S001,P0020,Pickle,288,117,72.62,Monsoon
2023-06-11,S001,P0019,Jam,442,172,15.87,Monsoon
2023-06-11,S001,P0008,Coffee,279,132,47.55,Monsoon
2023-06-12,S001,P0005,Wheat Flour,323,141,92.04,Monsoon
2023-06-12,S001,P0009,Biscuits,410,210,52.73,Monsoon
2023-06-12,S001,P0003,Rice,247,125,91.65,Monsoon
2023-06-12,S001,P0008,Coffee,420,135,29.06,Monsoon
2023-06-12,S001,P0016,Spices,154,76,12.46,Monsoon
2023-06-12,S001,P0018,Honey,109,33,90.07,Monsoon
2023-06-12,S001,P0004,Sugar,378,81,57.18,Monsoon
2023-06-12,S001,P0013,Toothpaste,195,148,82.51,Monsoon
2023-06-12,S001,P0014,Matches,107,181,71.57,Monsoon
2023-06-12,S001,P0002,Salt,239,87,83.95,Monsoon
2023-06-12,S001,P0010,Milk Powder,376,170,41.22,Monsoon
2023-06-12,S001,P0017,Noodles,347,173,10.16,Monsoon
2023-06-12,S001,P0020,Pickle,389,116,30.36,Monsoon
2023-06-12,S001,P0006,Pulses,440,56,97.53,Monsoon
2023-06-12,S001,P0019,Jam,349,171,69.31,Monsoon
2023-06-12,S001,P0001,Oil,458,183,97.1,Monsoon
2023-06-12,S001,P0012,Soap,125,199,42.9,Monsoon
2023-06-12,S001,P0011,Detergent,487,138,99.23,Monsoon
2023-06-12,S001,P0015,Candles,119,116,48.39,Monsoon
2023-06-12,S001,P0007,Tea,55,180,37.65,Monsoon
2023-06-13,S001,P0020,Pickle,301,114,88.21,Monsoon
2023-06-13,S001,P0009,Biscuits,186,203,94.03,Monsoon
2023-06-13,S001,P0001,Oil,84,183,68.8,Monsoon
2023-06-13,S001,P0014,Matches,53,182,48.86,Monsoon
2023-06-13,S001,P0019,Jam,96,172,83.06,Monsoon
2023-06-13,S001,P0015,Candles,341,118,73.94,Monsoon
2023-06-13,S001,P0017,Noodles,490,173,93.16,Monsoon
2023-06-13,S001,P0007,Tea,301,185,19.41,Monsoon
2023-06-13,S001,P0008,Coffee,455,127,90.31,Monsoon
2023-06-13,S001,P0012,Soap,380,195,96.86,Monsoon
2023-06-13,S001,P0016,Spices,162,74,95.41,Monsoon
2023-06-13,S001,P0004,Sugar,381,86,69.2,Monsoon
2023-06-13,S001,P0003,Rice,101,127,64.86,Monsoon
2023-06-13,S001,P0018,Honey,423,30,77.7,Monsoon
2023-06-13,S001,P0005,Wheat Flour,236,147,31.65,Monsoon
2023-06-13,S001,P0002,Salt,180,85,91.31,Monsoon
2023-06-13,S001,P0013,Toothpaste,199,148,83.36,Monsoon
2023-06-13,S001,P0011,Detergent,67,138,55.44,Monsoon
2023-06-13,S001,P0010,Milk Powder,106,170,82.1,Monsoon
2023-06-13,S001,P0006,Pulses,471,64,72.12,Monsoon
2023-06-14,S001,P0001,Oil,284,188,54.41,Monsoon
2023-06-14,S001,P0009,Biscuits,129,204,21.88,Monsoon
2023-06-14,S001,P0017,Noodles,344,166,97.05,Monsoon
2023-06-14,S001,P0015,Candles,74,113,55.1,Monsoon
2023-06-14,S001,P0016,Spices,339,76,39.12,Monsoon
2023-06-14,S001,P0011,Detergent,496,137,14.1,Monsoon
2023-06-14,S001,P0005,Wheat Flour,340,149,69.68,Monsoon
2023-06-14,S001,P0006,Pulses,385,64,19.44,Monsoon
2023-06-14,S001,P0019,Jam,396,175,96.32,Monsoon
2023-06-14,S001,P0007,Tea,62,185,46.07,Monsoon
2023-06-14,S001,P0002,Salt,272,88,37.03,Monsoon
2023-06-14,S001,P0004,Sugar,498,79,42.29,Monsoon
2023-06-14,S001,P0014,Matches,434,184,24.31,Monsoon
2023-06-14,S001,P0018,Honey,233,35,47.08,Monsoon
2023-06-14,S001,P0012,Soap,125,191,55.96,Monsoon
2023-06-14,S001,P0010,Milk Powder,80,171,55.85,Monsoon
2023-06-14,S001,P0013,Toothpaste,103,145,23.13,Monsoon
2023-06-14,S001,P0020,Pickle,124,112,27.47,Monsoon
2023-06-14,S001,P0008,Coffee,124,122,95.08,Monsoon
2023-06-14,S001,P0003,Rice,200,129,16.77,Monsoon
2023-06-15,S001,P0001,Oil,227,185,35.35,Monsoon
2023-06-15,S001,P0007,Tea,219,178,61.48,Monsoon
2023-06-15,S001,P0012,Soap,163,192,81.11,Monsoon
2023-06-15,S001,P0017,Noodles,393,166,10.23,Monsoon
2023-06-15,S001,P0006,Pulses,192,65,14.04,Monsoon
2023-06-15,S001,P0020,Pickle,314,108,65.55,Monsoon
2023-06-15,S001,P0015,Candles,181,115,22.18,Monsoon
2023-06-15,S001,P0018,Honey,394,35,92.0,Monsoon
2023-06-15,S001,P0009,Biscuits,300,204,66.14,Monsoon
2023-06-15,S001,P0019,Jam,141,178,27.63,Monsoon
2023-06-15,S001,P0016,Spices,176,80,61.14,Monsoon
2023-06-15,S001,P0002,Salt,201,88,64.06,Monsoon
2023-06-15,S001,P0004,Sugar,239,80,57.33,Monsoon
2023-06-15,S001,P0014,Matches,396,191,76.61,Monsoon
2023-06-15,S001,P0003,Rice,380,130,46.13,Monsoon
2023-06-15,S001,P0011,Detergent,214,136,47.59,Monsoon
2023-06-15,S001,P0008,Coffee,371,118,39.39,Monsoon
2023-06-15,S001,P0010,Milk Powder,392,172,62.74,Monsoon
2023-06-15,S001,P0005,Wheat Flour,85,153,73.33,Monsoon
2023-06-15,S001,P0013,Toothpaste,124,147,88.89,Monsoon
2023-06-16,S001,P0012,Soap,216,184,90.98,Monsoon
2023-06-16,S001,P0016,Spices,118,79,65.49,Monsoon
2023-06-16,S001,P0013,Toothpaste,104,147,57.73,Monsoon
2023-06-16,S001,P0018,Honey,207,35,93.24,Monsoon
2023-06-16,S001,P0019,Jam,106,175,61.45,Monsoon
2023-06-16,S001,P0007,Tea,251,178,63.02,Monsoon
2023-06-16,S001,P0009,Biscuits,165,203,58.35,Monsoon
2023-06-16,S001,P0001,Oil,191,181,30.67,Monsoon
2023-06-16,S001,P0014,Matches,441,188,85.92,Monsoon
2023-06-16,S001,P0015,Candles,118,114,81.8,Monsoon
2023-06-16,S001,P0020,Pickle,148,112,73.25,Monsoon
2023-06-16,S001,P0017,Noodles,472,165,72.04,Monsoon
2023-06-16,S001,P0011,Detergent,467,127,69.04,Monsoon
2023-06-16,S001,P0002,Salt,318,90,91.74,Monsoon
2023-06-16,S001,P0003,Rice,472,134,63.29,Monsoon
2023-06-16,S001,P0010,Milk Powder,58,168,57.86,Monsoon
2023-06-16,S001,P0008,Coffee,270,113,81.18,Monsoon
2023-06-16,S001,P0005,Wheat Flour,318,149,26.43,Monsoon
2023-06-16,S001,P0006,Pulses,499,66,41.86,Monsoon
2023-06-16,S001,P0004,Sugar,52,77,57.8,Monsoon
2023-06-17,S001,P0006,Pulses,172,65,36.5,Monsoon
2023-06-17,S001,P0017,Noodles,308,163,93.33,Monsoon
2023-06-17,S001,P0005,Wheat Flour,272,149,94.09,Monsoon
2023-06-17,S001,P0004,Sugar,96,76,81.53,Monsoon
2023-06-17,S001,P0008,Coffee,165,113,48.51,Monsoon
2023-06-17,S001,P0018,Honey,398,38,92.66,Monsoon
2023-06-17,S001,P0016,Spices,340,78,64.89,Monsoon
2023-06-17,S001,P0007,Tea,145,179,21.88,Monsoon
2023-06-17,S001,P0014,Matches,87,181,82.88,Monsoon
2023-06-17,S001,P0009,Biscuits,156,201,28.38,Monsoon
2023-06-17,S001,P0012,Soap,268,180,39.91,Monsoon
2023-06-17,S001,P0003,Rice,88,135,96.97,Monsoon
2023-06-17,S001,P0001,Oil,177,179,21.82,Monsoon
2023-06-17,S001,P0011,Detergent,157,126,56.64,Monsoon
2023-06-17,S001,P0002,Salt,75,88,70.19,Monsoon
2023-06-17,S001,P0010,Milk Powder,90,171,67.88,Monsoon
2023-06-17,S001,P0015,Candles,470,115,81.8,Monsoon
2023-06-17,S001,P0013,Toothpaste,296,145,66.8,Monsoon
2023-06-17,S001,P0019,Jam,322,174,85.07,Monsoon
2023-06-17,S001,P0020,Pickle,152,114,27.12,Monsoon
2023-06-18,S001,P0002,Salt,340,87,50.89,Monsoon
2023-06-18,S001,P0017,Noodles,282,161,66.69,Monsoon
2023-06-18,S001,P0001,Oil,462,180,66.11,Monsoon
2023-06-18,S001,P0005,Wheat Flour,231,145,73.33,Monsoon
2023-06-18,S001,P0006,Pulses,120,62,94.45,Monsoon
2023-06-18,S001,P0013,Toothpaste,162,145,39.64,Monsoon
2023-06-18,S001,P0018,Honey,267,36,77.07,Monsoon
2023-06-18,S001,P0007,Tea,210,182,95.34,Monsoon
2023-06-18,S001,P0003,Rice,302,136,51.02,Monsoon
2023-06-18,S001,P0016,Spices,392,84,38.08,Monsoon
2023-06-18,S001,P0014,Matches,419,177,62.48,Monsoon
2023-06-18,S001,P0020,Pickle,181,114,90.26,Monsoon
2023-06-18,S001,P0009,Biscuits,175,197,13.97,Monsoon
2023-06-18,S001,P0012,Soap,248,174,85.04,Monsoon
2023-06-18,S001,P0010,Milk Powder,470,174,14.81,Monsoon
2023-06-18,S001,P0015,Candles,376,119,32.94,Monsoon
2023-06-18,S001,P0008,Coffee,296,114,98.81,Monsoon
2023-06-18,S001,P0004,Sugar,66,73,83.22,Monsoon
2023-06-18,S001,P0011,Detergent,376,123,55.31,Monsoon
2023-06-18,S001,P0019,Jam,101,171,17.69,Monsoon
2023-06-19,S001,P0010,Milk Powder,123,174,15.5,Monsoon
2023-06-19,S001,P0005,Wheat Flour,488,143,56.92,Monsoon
2023-06-19,S001,P0014,Matches,171,175,58.3,Monsoon
2023-06-19,S001,P0016,Spices,328,83,55.86,Monsoon
2023-06-19,S001,P0020,Pickle,323,113,99.58,Monsoon
2023-06-19,S001,P0013,Toothpaste,97,145,34.37,Monsoon
2023-06-19,S001,P0015,Candles,102,121,61.58,Monsoon
2023-06-19,S001,P0018,Honey,265,35,82.15,Monsoon
2023-06-19,S001,P0002,Salt,97,86,82.7,Monsoon
2023-06-19,S001,P0007,Tea,333,181,99.79,Monsoon
2023-06-19,S001,P0019,Jam,177,165,93.19,Monsoon
2023-06-19,S001,P0017,Noodles,222,160,52.54,Monsoon
2023-06-19,S001,P0003,Rice,337,137,70.74,Monsoon
2023-06-19,S001,P0011,Detergent,498,126,31.16,Monsoon
2023-06-19,S001,P0009,Biscuits,465,199,78.05,Monsoon
2023-06-19,S001,P0004,Sugar,233,72,48.3,Monsoon
2023-06-19,S001,P0006,Pulses,180,69,38.06,Monsoon
2023-06-19,S001,P0012,Soap,81,175,22.08,Monsoon
2023-06-19,S001,P0008,Coffee,194,109,37.89,Monsoon
2023-06-19,S001,P0001,Oil,321,174,98.51,Monsoon
2023-06-20,S001,P0006,Pulses,182,72,80.48,Monsoon
2023-06-20,S001,P0012,Soap,306,168,52.13,Monsoon
2023-06-20,S001,P0013,Toothpaste,205,145,82.12,Monsoon
2023-06-20,S001,P0016,Spices,196,83,31.11,Monsoon
2023-06-20,S001,P0005,Wheat Flour,235,145,40.5,Monsoon
2023-06-20,S001,P0009,Biscuits,102,194,57.91,Monsoon
2023-06-20,S001,P0003,Rice,476,137,82.69,Monsoon
2023-06-20,S001,P0010,Milk Powder,271,167,40.79,Monsoon
2023-06-20,S001,P0020,Pickle,457,110,75.17,Monsoon
2023-06-20,S001,P0019,Jam,262,164,23.83,Monsoon
2023-06-20,S001,P0018,Honey,486,37,25.48,Monsoon
2023-06-20,S001,P0001,Oil,67,176,49.52,Monsoon
2023-06-20,S001,P0011,Detergent,437,129,90.45,Monsoon
2023-06-20,S001,P0002,Salt,206,83,29.05,Monsoon
2023-06-20,S001,P0007,Tea,113,184,64.22,Monsoon
2023-06-20,S001,P0008,Coffee,378,112,93.53,Monsoon
2023-06-20,S001,P0015,Candles,302,122,19.41,Monsoon
2023-06-20,S001,P0004,Sugar,344,78,49.7,Monsoon
2023-06-20,S001,P0014,Matches,337,171,18.25,Monsoon
2023-06-20,S001,P0017,Noodles,91,164,82.83,Monsoon
2023-06-21,S001,P0002,Salt,295,85,38.17,Monsoon
2023-06-21,S001,P0003,Rice,259,135,34.72,Monsoon
2023-06-21,S001,P0020,Pickle,106,102,11.71,Monsoon
2023-06-21,S001,P0011,Detergent,369,130,13.47,Monsoon
2023-06-21,S001,P0015,Candles,452,124,42.01,Monsoon
2023-06-21,S001,P0008,Coffee,375,114,37.9,Monsoon
2023-06-21,S001,P0001,Oil,269,174,25.44,Monsoon
2023-06-21,S001,P0016,Spices,209,84,27.49,Monsoon
2023-06-21,S001,P0019,Jam,53,170,79.81,Monsoon
2023-06-21,S001,P0012,Soap,66,169,47.17,Monsoon
2023-06-21,S001,P0007,Tea,482,184,82.95,Monsoon
2023-06-21,S001,P0013,Toothpaste,227,144,64.46,Monsoon
2023-06-21,S001,P0010,Milk Powder,109,166,17.86,Monsoon
2023-06-21,S001,P0004,Sugar,392,74,39.08,Monsoon
2023-06-21,S001,P0017,Noodles,159,169,63.38,Monsoon
2023-06-21,S001,P0018,Honey,362,32,57.2,Monsoon
2023-06-21,S001,P0009,Biscuits,63,195,89.19,Monsoon
2023-06-21,S001,P0005,Wheat Flour,251,145,34.38,Monsoon
2023-06-21,S001,P0014,Matches,151,171,76.86,Monsoon
2023-06-21,S001,P0006,Pulses,313,74,22.34,Monsoon
2023-06-22,S001,P0003,Rice,70,143,81.31,Monsoon
2023-06-22,S001,P0001,Oil,327,177,51.22,Monsoon
2023-06-22,S001,P0009,Biscuits,172,202,58.62,Monsoon
2023-06-22,S001,P0015,Candles,142,127,64.48,Monsoon
2023-06-22,S001,P0016,Spices,366,83,29.54,Monsoon
2023-06-22,S001,P0017,Noodles,424,166,70.28,Monsoon
2023-06-22,S001,P0010,Milk Powder,81,166,62.66,Monsoon
2023-06-22,S001,P0012,Soap,474,174,64.95,Monsoon
2023-06-22,S001,P0008,Coffee,375,112,39.65,Monsoon
2023-06-22,S001,P0018,Honey,138,34,96.97,Monsoon
2023-06-22,S001,P0007,Tea,91,180,23.11,Monsoon
2023-06-22,S001,P0002,Salt,67,87,82.78,Monsoon
2023-06-22,S001,P0014,Matches,73,176,59.64,Monsoon
2023-06-22,S001,P0020,Pickle,185,97,67.03,Monsoon
2023-06-22,S001,P0004,Sugar,179,70,80.81,Monsoon
2023-06-22,S001,P0005,Wheat Flour,170,139,13.11,Monsoon
2023-06-22,S001,P0011,Detergent,359,131,20.4,Monsoon
2023-06-22,S001,P0006,Pulses,189,76,80.63,Monsoon
2023-06-22,S001,P0019,Jam,432,164,28.58,Monsoon
2023-06-22,S001,P0013,Toothpaste,173,140,73.31,Monsoon
2023-06-23,S001,P0009,Biscuits,352,206,81.08,Monsoon
2023-06-23,S001,P0001,Oil,253,168,55.94,Monsoon
2023-06-23,S001,P0002,Salt,85,89,37.99,Monsoon
2023-06-23,S001,P0019,Jam,111,163,12.79,Monsoon
2023-06-23,S001,P0003,Rice,376,142,44.86,Monsoon
2023-06-23,S001,P0015,Candles,467,132,19.11,Monsoon
2023-06-23,S001,P0012,Soap,316,180,42.46,Monsoon
2023-06-23,S001,P0007,Tea,149,174,31.58,Monsoon
2023-06-23,S001,P0016,Spices,436,80,91.76,Monsoon
2023-06-23,S001,P0005,Wheat Flour,307,134,43.48,Monsoon
2023-06-23,S001,P0004,Sugar,201,65,62.2,Monsoon
2023-06-23,S001,P0006,Pulses,389,72,20.57,Monsoon
2023-06-23,S001,P0010,Milk Powder,342,162,78.07,Monsoon
2023-06-23,S001,P0014,Matches,464,181,91.22,Monsoon
2023-06-23,S001,P0018,Honey,318,32,37.47,Monsoon
2023-06-23,S001,P0020,Pickle,413,94,41.88,Monsoon
2023-06-23,S001,P0013,Toothpaste,492,141,89.39,Monsoon
2023-06-23,S001,P0017,Noodles,66,165,29.77,Monsoon
2023-06-23,S001,P0011,Detergent,232,126,26.57,Monsoon
2023-06-23,S001,P0008,Coffee,244,111,31.92,Monsoon
2023-06-24,S001,P0006,Pulses,279,76,72.33,Monsoon
2023-06-24,S001,P0015,Candles,456,131,82.78,Monsoon
2023-06-24,S001,P0017,Noodles,230,163,43.32,Monsoon
2023-06-24,S001,P0018,Honey,85,35,48.72,Monsoon
2023-06-24,S001,P0012,Soap,294,174,83.05,Monsoon
2023-06-24,S001,P0019,Jam,387,163,56.46,Monsoon
2023-06-24,S001,P0003,Rice,161,139,13.88,Monsoon
2023-06-24,S001,P0009,Biscuits,265,200,78.14,Monsoon
2023-06-24,S001,P0004,Sugar,308,72,61.25,Monsoon
2023-06-24,S001,P0008,Coffee,222,105,79.75,Monsoon
2023-06-24,S001,P0020,Pickle,377,91,15.4,Monsoon
2023-06-24,S001,P0013,Toothpaste,120,139,41.34,Monsoon
2023-06-24,S001,P0010,Milk Powder,372,160,60.22,Monsoon
2023-06-24,S001,P0002,Salt,67,93,36.55,Monsoon
2023-06-24,S001,P0007,Tea,71,178,68.08,Monsoon
2023-06-24,S001,P0016,Spices,385,81,17.91,Monsoon
2023-06-24,S001,P0011,Detergent,396,127,22.55,Monsoon
2023-06-24,S001,P0005,Wheat Flour,448,129,21.27,Monsoon
2023-06-24,S001,P0014,Matches,258,182,87.62,Monsoon
2023-06-24,S001,P0001,Oil,208,165,78.93,Monsoon
2023-06-25,S001,P0010,Milk Powder,78,154,60.78,Monsoon
2023-06-25,S001,P0020,Pickle,62,92,20.04,Monsoon
2023-06-25,S001,P0015,Candles,98,131,15.83,Monsoon
2023-06-25,S001,P0008,Coffee,467,104,49.98,Monsoon
2023-06-25,S001,P0011,Detergent,235,129,82.37,Monsoon
2023-06-25,S001,P0019,Jam,313,163,67.66,Monsoon
2023-06-25,S001,P0007,Tea,216,183,45.28,Monsoon
2023-06-25,S001,P0013,Toothpaste,394,136,76.58,Monsoon
2023-06-25,S001,P0014,Matches,361,189,78.27,Monsoon
2023-06-25,S001,P0018,Honey,158,38,54.42,Monsoon
2023-06-25,S001,P0017,Noodles,391,167,73.59,Monsoon
2023-06-25,S001,P0012,Soap,328,174,28.37,Monsoon
2023-06-25,S001,P0016,Spices,230,81,92.4,Monsoon
2023-06-25,S001,P0002,Salt,273,98,75.17,Monsoon
2023-06-25,S001,P0006,Pulses,60,72,17.2,Monsoon
2023-06-25,S001,P0005,Wheat Flour,340,130,24.49,Monsoon
2023-06-25,S001,P0001,Oil,77,159,21.06,Monsoon
2023-06-25,S001,P0009,Biscuits,433,197,31.12,Monsoon
2023-06-25,S001,P0004,Sugar,284,70,20.06,Monsoon
2023-06-25,S001,P0003,Rice,301,141,70.27,Monsoon
2023-06-26,S001,P0002,Salt,51,96,66.01,Monsoon
2023-06-26,S001,P0008,Coffee,294,104,78.14,Monsoon
2023-06-26,S001,P0019,Jam,211,159,98.33,Monsoon
2023-06-26,S001,P0001,Oil,492,156,58.38,Monsoon
2023-06-26,S001,P0016,Spices,192,87,95.46,Monsoon
2023-06-26,S001,P0004,Sugar,51,70,55.39,Monsoon
2023-06-26,S001,P0007,Tea,149,184,24.3,Monsoon
2023-06-26,S001,P0013,Toothpaste,414,136,40.0,Monsoon
